,R125_x,"P, MPa"
0,0.008000000000000031,0.00950063822206705
1,0.08499999999999988,0.10181745709011196
2,0.16800000000006585,0.20286563716240322
3,0.25,0.30379171170621677
4,0.33099999999999985,0.4038109181651076
5,0.4130000000000001,0.5042179518644508
6,0.496,0.6031204803088829
7,0.583,0.7007014486309222
8,0.681,0.7969510578432708
9,0.0060000000000000045,0.01090030343218078
10,0.05499999999999994,0.10070837238001044
11,0.10899999999999997,0.20124109655510808
12,0.1610000000001785,0.2994849817498089
13,0.2129999999962236,0.40005681187330566
14,0.267,0.5047107331252607
15,0.31699999999999995,0.6022398935063225
16,0.4220000000000001,0.8046120506382572
17,0.521,0.9915844425884306
18,0.004000000000000025,0.013188025916601866
19,0.030000000000000023,0.09957687208082018
20,0.05899999999999999,0.19730233971094074
21,0.08800000000000006,0.2964885198451626
22,0.11699999999999987,0.39714911671340003
23,0.1519999999999999,0.5206114644103881
24,0.17600000000000002,0.6065216702497388
25,0.22799999999999987,0.7961249902764507
26,0.285,1.0092647880029118
27,0.0,0.0
28,0.0,0.0
29,0.034000000000000016,0.1838447642220425
30,0.04999999999999993,0.2719603312623877
31,0.07399999999999997,0.40612595727029327
32,0.0969999999999999,0.5370182159145078
33,0.10499999999999997,0.5830929569181451
34,0.1400000000000001,0.7895373426171893
35,0.17099999999999993,0.9745718701428624
