,0,1,2,3
0,-1.8444506598519563,0.09292725458699087,2.0146375255133706,-0.12844748426102146
1,0.30302559341788715,0.06406491032490289,-0.3527569985963161,-0.11145484469180808
2,0.7646849089457577,0.06543276137737199,-0.834109356713249,-0.11219708794066993
3,0.8436986789185821,0.0752269118973726,-0.9273640592913603,-0.12922249738134375
4,0.29589273706376396,0.05783897289672507,-0.3366874559076962,-0.1001735481938358
5,0.3035294064099392,0.06476612658230577,-0.3542497540631545,-0.11275004662311622
6,0.28029385198559326,0.04911350806886616,-0.30742712437878,-0.08442470493444763
7,-2.4540985891134963,0.083390179909671,2.7055014365060823,-0.11024017865355978
8,0.2788421457331787,0.047516079377485664,-0.30256391214981043,-0.0810541631824536
9,0.3168511558211386,0.05261550808451573,-0.35011745094117047,-0.09044210618184083
